make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Hyundai TUCSON,100.0,1.0,1735.0,30657.0,Automatic,7.0,Front,4.4,139.0,35950.0
Hyundai TUCSON,110.0,1.0,1425.0,2482.0,Manual,6.0,Front,6.1,140.0,27900.0
Hyundai TUCSON,132.0,0.0,1663.0,12.0,Manual,6.0,Front,5.8,154.0,43440.0
Hyundai TUCSON,136.0,2.0,1425.0,18010.0,Manual,6.0,Front,6.8,129.0,27890.0
Hyundai TUCSON,97.0,4.0,1425.0,44881.0,Manual,6.0,Front,6.3,147.0,19900.0
Hyundai TUCSON,100.0,5.0,1425.0,93100.0,Manual,6.0,Front,4.9,129.0,18690.0
Hyundai TUCSON,169.0,1.0,1425.0,9200.0,Automatic,6.0,Front,6.3,147.0,36900.0
Hyundai TUCSON,169.0,0.0,1425.0,6600.0,Automatic,6.0,Front,5.6,127.0,49369.0
Hyundai i20,66.0,3.0,1250.0,80000.0,Manual,6.0,Front,4.3,0.0,14100.0
Hyundai TUCSON,97.0,5.0,1539.0,68777.0,Manual,6.0,Front,6.3,147.0,17480.0
Hyundai TUCSON,110.0,1.0,1425.0,24259.0,Manual,6.0,Front,6.3,152.0,27900.0
Hyundai TUCSON,130.0,4.0,1425.0,35794.0,Automatic,6.0,Front,6.3,147.0,23790.0
Hyundai TUCSON,100.0,2.0,1425.0,15000.0,Automatic,7.0,Front,4.4,129.0,28995.0
Hyundai TUCSON,97.0,4.0,1454.0,37500.0,Manual,6.0,Front,6.3,147.0,20990.0
Hyundai TUCSON,100.0,1.0,1606.0,8700.0,Automatic,7.0,Front,4.4,117.0,33200.0
Hyundai TUCSON,85.0,2.0,1425.0,46471.0,Manual,6.0,Front,4.5,129.0,23900.0
Hyundai TUCSON,110.0,1.0,1425.0,9900.0,Manual,6.0,Front,6.3,159.0,27980.0
Hyundai TUCSON,97.0,1.0,1425.0,11000.0,Manual,6.0,Front,7.0,147.0,22726.0
Hyundai TUCSON,110.0,0.0,1425.0,9.0,Manual,6.0,Front,6.2,142.0,30990.0
Hyundai TUCSON,169.0,0.0,1629.0,14338.0,Automatic,6.0,Front,0.0,147.0,36900.0
Hyundai TUCSON,100.0,1.0,1425.0,9900.0,Automatic,6.0,4WD,4.7,120.0,33980.0
Hyundai TUCSON,100.0,3.0,1425.0,64316.0,Automatic,7.0,Front,4.7,129.0,24990.0
Hyundai TUCSON,110.0,0.0,1663.0,20.0,Manual,6.0,Front,5.8,133.0,32990.0
Hyundai TUCSON,84.0,4.0,1425.0,105000.0,Manual,6.0,Front,4.6,129.0,18500.0
Hyundai TUCSON,110.0,0.0,1548.0,7.0,Manual,6.0,Front,6.2,142.0,33500.0
Hyundai TUCSON,130.0,2.0,1609.0,7.0,Manual,6.0,Front,7.2,165.0,28970.0
Hyundai TUCSON,85.0,2.0,1663.0,22089.0,Manual,6.0,Front,4.65,135.0,24995.0
Hyundai TUCSON,97.0,5.0,1279.0,64627.0,Manual,6.0,Front,6.3,147.0,16700.0
Hyundai TUCSON,97.0,2.0,1425.0,16695.0,Manual,6.0,Front,6.3,147.0,19208.0
Hyundai TUCSON,97.0,4.0,1539.0,70000.0,Manual,6.0,Front,6.3,147.0,15999.0
Hyundai TUCSON,136.0,3.0,1886.0,19472.0,Automatic,8.0,4WD,5.7,148.0,35991.0
Hyundai TUCSON,100.0,2.0,1804.0,23953.0,Automatic,7.0,4WD,5.9,154.0,39291.0
Hyundai TUCSON,130.0,3.0,1489.0,40185.0,Automatic,6.0,Front,6.3,165.0,23490.0
Hyundai TUCSON,130.0,4.0,1425.0,63500.0,Automatic,6.0,Front,7.2,165.0,18990.0
Hyundai TUCSON,96.0,5.0,1425.0,52985.0,Manual,6.0,Front,6.3,147.0,14990.0
Hyundai TUCSON,97.0,3.0,1414.0,50500.0,Manual,6.0,Front,7.0,162.0,18750.0
Hyundai TUCSON,136.0,2.0,1676.0,6400.0,Automatic,8.0,4WD,5.2,138.0,33790.0
Hyundai TUCSON,136.0,2.0,1696.0,4100.0,Manual,6.0,4WD,5.4,142.0,30950.0
Hyundai TUCSON,132.0,2.0,1425.0,9950.0,Automatic,6.0,4WD,6.0,137.0,32750.0
Hyundai TUCSON,130.0,3.0,1425.0,53264.0,Automatic,6.0,Front,6.3,147.0,23850.0
Hyundai TUCSON,169.0,0.0,1564.0,5.0,Automatic,6.0,Front,6.3,130.0,38690.0
Hyundai TUCSON,169.0,0.0,1564.0,6688.0,Automatic,6.0,Front,6.3,130.0,37990.0
Hyundai TUCSON,97.0,5.0,1425.0,59177.0,Manual,6.0,Front,7.2,165.0,17290.0
Hyundai TUCSON,85.0,4.0,1425.0,63350.0,Manual,6.0,Front,4.0,129.0,19634.0
Hyundai TUCSON,136.0,3.0,1425.0,29766.0,Automatic,6.0,4WD,5.7,149.0,30450.0
Hyundai TUCSON,136.0,5.0,1425.0,76364.0,Automatic,6.0,4WD,4.65,170.0,22500.0
Hyundai TUCSON,132.0,1.0,1564.0,31000.0,Automatic,6.0,Front,4.8,110.0,38750.0
Hyundai TUCSON,100.0,3.0,1600.0,76060.0,Automatic,7.0,Front,4.7,123.0,21290.0
Hyundai TUCSON,136.0,1.0,1630.0,30702.0,Automatic,7.0,Front,4.3,114.0,27500.0
Hyundai TUCSON,104.0,4.0,1470.0,31000.0,Automatic,7.0,Front,4.9,129.0,24900.0
Hyundai TUCSON,85.0,6.0,1425.0,62000.0,Manual,6.0,Front,4.6,129.0,16060.0
Hyundai TUCSON,195.0,0.0,1893.0,9341.0,Automatic,6.0,4WD,1.5,31.0,44489.0
Hyundai i30,66.0,13.0,1245.0,160512.0,Manual,5.0,Front,4.3,0.0,4980.0
Hyundai i30,81.0,7.0,1388.0,104145.0,Manual,6.0,Front,3.9,103.0,9900.0
Hyundai TUCSON,130.0,6.0,1500.0,62500.0,Manual,6.0,4WD,7.3,169.0,18250.0
Hyundai i30,117.0,1.0,1245.0,15.0,Manual,6.0,Front,5.4,124.0,23990.0
Hyundai i30,118.0,1.0,1245.0,37463.0,Automatic,7.0,Front,5.4,124.0,28990.0
Hyundai i30,100.0,2.0,1245.0,74378.0,Automatic,7.0,Front,3.7,96.0,18900.0
Hyundai i30,103.0,3.0,1245.0,42598.0,Automatic,7.0,Front,5.5,125.0,22750.0
Hyundai i30,85.0,1.0,1601.0,24800.0,Automatic,7.0,Front,4.1,107.0,22479.0
Hyundai i30,118.0,0.0,1519.0,22721.0,Manual,6.0,Front,5.4,124.0,24791.0
Hyundai i30,117.0,0.0,1245.0,23036.0,Manual,6.0,Front,6.5,148.0,22991.0
Hyundai i30,117.0,1.0,1245.0,15.0,Automatic,6.0,Front,5.4,124.0,26790.0
Hyundai i30,117.0,1.0,1549.0,31.0,Automatic,7.0,Front,5.4,124.0,33190.0
Hyundai i30,117.0,1.0,1519.0,40552.0,Manual,6.0,Front,5.4,124.0,20990.0
Hyundai TUCSON,97.0,4.0,1500.0,64156.0,Manual,6.0,4WD,6.3,0.0,18900.0
Hyundai i30,118.0,0.0,1519.0,10.0,Manual,6.0,Front,5.4,124.0,29491.0
Hyundai i30,103.0,2.0,1525.0,41319.0,Automatic,7.0,Front,5.7,130.0,20280.0
Hyundai i30,117.0,1.0,1549.0,29.0,Automatic,7.0,Front,5.4,124.0,33190.0
Hyundai i30,118.0,1.0,1382.0,10.0,Manual,6.0,Front,5.4,124.0,23995.0
Hyundai i30,103.0,2.0,1245.0,27206.0,Manual,6.0,Front,5.7,138.0,19900.0
Hyundai i30,118.0,1.0,1519.0,16094.0,Manual,6.0,Front,5.4,124.0,25491.0
Hyundai i30,118.0,1.0,1519.0,18487.0,Manual,6.0,Front,5.4,124.0,24791.0
Hyundai i30,118.0,0.0,1519.0,21984.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,103.0,5.0,1260.0,61700.0,Automatic,7.0,Front,5.4,0.0,19900.0
Hyundai i30,118.0,0.0,1519.0,22689.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,117.0,1.0,1519.0,37998.0,Manual,6.0,Front,5.4,124.0,22791.0
Hyundai i30,81.0,1.0,1245.0,15273.0,Manual,6.0,Front,5.5,124.0,19990.0
Hyundai i30,118.0,0.0,1519.0,20854.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,118.0,0.0,1519.0,23710.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,118.0,0.0,1519.0,21539.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,88.0,1.0,1245.0,15904.0,Manual,6.0,Front,6.5,126.0,18950.0
Hyundai i30,118.0,0.0,1519.0,21509.0,Manual,6.0,Front,5.4,124.0,24791.0
Hyundai i30,118.0,0.0,1519.0,23769.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,103.0,3.0,1245.0,53522.0,Automatic,7.0,Front,5.0,114.0,19500.0
Hyundai i30,85.0,1.0,1415.0,22572.0,Manual,6.0,Front,4.5,118.0,19360.0
Hyundai i30,103.0,3.0,1245.0,47492.0,Automatic,7.0,Front,5.0,114.0,18900.0
Hyundai i30,81.0,0.0,1245.0,15.0,Manual,6.0,Front,5.4,124.0,23690.0
Hyundai i30,103.0,3.0,1245.0,36531.0,Automatic,7.0,Front,5.0,114.0,18990.0
Hyundai i30,74.0,6.0,1278.0,66932.0,Manual,6.0,Front,5.6,133.0,10989.0
Hyundai i30,118.0,0.0,1519.0,18324.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,88.0,0.0,1245.0,100.0,Manual,6.0,Front,5.0,124.0,18700.0
Hyundai i30,85.0,3.0,1570.0,25955.0,Manual,6.0,Front,4.3,112.0,16990.0
Hyundai i30,77.0,12.0,1245.0,95876.0,Manual,5.0,Front,5.7,0.0,7690.0
Hyundai i30,117.0,1.0,1519.0,5.0,Manual,6.0,Front,5.4,135.0,23999.0
Hyundai i30,88.0,1.0,1245.0,15074.0,Automatic,7.0,Front,5.2,118.0,22980.0
Hyundai i30,103.0,5.0,1245.0,59769.0,Automatic,7.0,Front,5.5,125.0,18900.0
Hyundai i30,88.0,1.0,1495.0,14500.0,Manual,6.0,Front,5.0,115.0,20974.0
Hyundai i30,81.0,1.0,1281.0,35600.0,Manual,6.0,Front,5.4,124.0,16940.0
Hyundai i30,81.0,6.0,1245.0,28584.0,Manual,6.0,Front,3.9,102.0,16349.0
Hyundai i30,85.0,1.0,1573.0,21620.0,Manual,6.0,Front,4.5,118.0,23491.0
Hyundai i30,118.0,0.0,1519.0,13698.0,Manual,6.0,Front,5.4,124.0,22991.0
Hyundai i30,74.0,6.0,1278.0,57000.0,Manual,6.0,Front,5.6,133.0,13291.0
Hyundai TUCSON,132.0,3.0,1500.0,21409.0,Manual,6.0,4WD,6.8,132.0,22990.0
Hyundai i30,103.0,3.0,1245.0,48627.0,Manual,6.0,Front,5.7,130.0,21790.0
Hyundai i30,100.0,6.0,1415.0,121000.0,Automatic,7.0,Front,4.2,109.0,11900.0
Hyundai i30,118.0,0.0,1245.0,300.0,Automatic,7.0,Front,5.4,124.0,24089.0
Hyundai i30,103.0,4.0,1369.0,80000.0,Automatic,7.0,Front,5.5,125.0,15400.0
Hyundai i30,85.0,3.0,1245.0,78472.0,Automatic,7.0,Front,4.3,123.0,16900.0
Hyundai i30,118.0,1.0,1382.0,11000.0,Manual,6.0,Front,5.4,124.0,24250.0
Hyundai i30,74.0,5.0,1428.0,71000.0,Manual,6.0,Front,5.6,129.0,15900.0
Hyundai i30,93.0,14.0,1211.0,170317.0,Manual,5.0,Front,6.2,152.0,4250.0
Hyundai i30,99.0,10.0,1198.0,204878.0,Manual,6.0,Front,5.8,130.0,6450.0
Hyundai i30,117.0,0.0,1245.0,15.0,Manual,6.0,Front,5.4,124.0,26890.0
Hyundai i30,81.0,7.0,1245.0,126490.0,Automatic,7.0,Front,4.3,112.0,13500.0
Hyundai i30,118.0,1.0,1382.0,36200.0,Manual,6.0,Front,5.4,124.0,22990.0
Hyundai i30,99.0,10.0,1198.0,196403.0,Manual,6.0,Front,5.8,130.0,6950.0
Hyundai i30,103.0,4.0,1245.0,70581.0,Manual,6.0,Front,5.5,129.0,16490.0
Hyundai i30,81.0,4.0,1245.0,99476.0,Manual,6.0,Front,3.8,99.0,13900.0
Hyundai i30,117.0,1.0,1519.0,36682.0,Manual,6.0,Front,5.4,124.0,20474.0
Hyundai TUCSON,85.0,5.0,1500.0,120000.0,Manual,6.0,Front,4.6,119.0,16000.0
Hyundai i30,100.0,3.0,1415.0,66782.0,Manual,5.0,Front,4.2,127.0,19650.0
Hyundai i30,117.0,0.0,1382.0,11.0,Manual,6.0,Front,5.4,146.0,29900.0
Hyundai i30,88.0,4.0,1245.0,22844.0,Manual,6.0,Front,5.2,124.0,15400.0
Hyundai i30,103.0,3.0,1337.0,14800.0,Manual,6.0,Front,6.1,139.0,17900.0
Hyundai i30,99.0,6.0,1365.0,63900.0,Manual,6.0,Front,5.9,140.0,11490.0
Hyundai i30,73.0,4.0,1245.0,66848.0,Manual,6.0,Front,5.8,137.0,14200.0
Hyundai i30,103.0,4.0,1269.0,81205.0,Automatic,7.0,Front,5.5,125.0,19945.0
Hyundai i30,88.0,0.0,1241.0,20.0,Manual,6.0,Front,5.4,124.0,24990.0
Hyundai i30,100.0,4.0,1415.0,100000.0,Automatic,7.0,Front,4.3,112.0,15000.0
Hyundai i30,88.0,4.0,1245.0,54545.0,Manual,6.0,Front,4.9,115.0,16500.0
Hyundai i30,88.0,0.0,1316.0,14000.0,Manual,6.0,Front,4.9,121.0,20250.0
Hyundai i30,88.0,3.0,1245.0,57268.0,Manual,6.0,Front,5.2,119.0,16500.0
Hyundai i30,81.0,5.0,1245.0,53705.0,Manual,6.0,Front,4.3,112.0,17490.0
Hyundai i30,88.0,0.0,1316.0,12000.0,Manual,6.0,Front,4.9,121.0,20250.0
Hyundai i30,88.0,1.0,1346.0,25200.0,Automatic,7.0,Front,5.2,118.0,24790.0
Hyundai i30,81.0,1.0,1281.0,24018.0,Manual,6.0,Front,5.6,137.0,17450.0
Hyundai i30,73.0,2.0,1425.0,26300.0,Manual,6.0,Front,6.2,143.0,14990.0
Hyundai i30,81.0,1.0,1281.0,14538.0,Manual,6.0,Front,5.6,136.0,16900.0
Hyundai i30,66.0,8.0,1397.0,114730.0,Manual,5.0,Front,4.4,0.0,8900.0
Hyundai i30,103.0,3.0,1245.0,17104.0,Manual,6.0,Front,5.9,134.0,19980.0
Hyundai TUCSON,86.0,3.0,1500.0,7000.0,Manual,6.0,4WD,5.8,126.0,26499.0
Hyundai i30,80.0,10.0,1311.0,99700.0,Manual,5.0,Front,6.3,0.0,5600.0
Hyundai TUCSON,105.0,6.0,1500.0,62450.0,Manual,6.0,4WD,5.8,129.0,21490.0
Hyundai TUCSON,101.0,0.0,1500.0,12499.0,Manual,6.0,4WD,6.8,132.0,38499.0
Hyundai i30,80.0,11.0,1245.0,133800.0,Manual,5.0,Front,5.8,147.0,5900.0
Hyundai i30,81.0,5.0,1313.0,144000.0,Manual,6.0,Front,3.6,112.0,10490.0
Hyundai i30,81.0,9.0,1401.0,209702.0,Manual,6.0,Front,4.3,114.0,6450.0
Hyundai i30,92.0,12.0,1159.0,167000.0,Manual,5.0,Front,6.2,124.0,5950.0
Hyundai i30,81.0,6.0,1245.0,123000.0,Manual,6.0,Front,3.9,102.0,10390.0
Hyundai i30,81.0,6.0,1313.0,131128.0,Manual,6.0,Front,3.6,112.0,13200.0
Hyundai i30,81.0,6.0,1313.0,131128.0,Manual,6.0,Front,3.6,112.0,13200.0
Hyundai i30,81.0,5.0,1245.0,191800.0,Manual,6.0,Front,3.9,103.0,8399.0
Hyundai i30,81.0,6.0,1313.0,131128.0,Manual,6.0,Front,3.6,112.0,13200.0
Hyundai i30,81.0,6.0,1313.0,131128.0,Manual,6.0,Front,3.6,112.0,13200.0
Hyundai i30,81.0,5.0,1542.0,94750.0,Manual,6.0,Front,4.5,117.0,11480.0
Hyundai i30,103.0,5.0,1245.0,87000.0,Automatic,7.0,Front,5.5,125.0,16950.0
Hyundai i30,66.0,12.0,1257.0,209898.0,Manual,5.0,Front,4.9,112.0,7700.0
Hyundai i30,100.0,2.0,1245.0,97411.0,Automatic,7.0,Front,4.3,113.0,23450.0
Hyundai i30,81.0,7.0,1245.0,93850.0,Manual,6.0,Front,3.9,103.0,10750.0
Hyundai i30,73.0,3.0,1245.0,25927.0,Manual,6.0,Front,5.4,124.0,16900.0
Hyundai i30,80.0,11.0,1245.0,159000.0,Manual,6.0,Front,5.4,124.0,5990.0
Hyundai i30,66.0,12.0,1245.0,209898.0,Manual,6.0,Front,4.3,112.0,8900.0
Hyundai i30,117.0,1.0,1245.0,50.0,Automatic,7.0,Front,5.0,114.0,29990.0
Hyundai i30,73.0,3.0,1245.0,25927.0,Manual,6.0,Front,5.4,124.0,16900.0
Hyundai i30,88.0,0.0,1241.0,25.0,Manual,6.0,Front,5.4,124.0,20800.0
Hyundai i30,85.0,2.0,1245.0,175000.0,Manual,6.0,Front,4.3,112.0,14450.0
Hyundai i30,117.0,0.0,1245.0,250.0,Manual,6.0,Front,5.4,124.0,27990.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,117.0,0.0,1245.0,250.0,Manual,6.0,Front,5.4,124.0,26990.0
Hyundai i30,88.0,0.0,1245.0,9998.0,Manual,6.0,Front,5.0,115.0,20490.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,88.0,2.0,1245.0,5790.0,Manual,6.0,Front,6.1,124.0,15290.0
Hyundai i30,88.0,2.0,1245.0,5790.0,Manual,6.0,Front,6.1,124.0,15290.0
Hyundai i30,85.0,3.0,1570.0,91800.0,Manual,6.0,Front,4.3,112.0,15950.0
Hyundai i30,100.0,3.0,1245.0,99960.0,Automatic,7.0,Front,4.3,113.0,17980.0
Hyundai i30,117.0,0.0,1245.0,8700.0,Manual,6.0,Front,4.7,108.0,21990.0
Hyundai i30,100.0,3.0,1500.0,29503.0,Automatic,7.0,Front,5.0,131.0,23490.0
Hyundai i30,88.0,2.0,1245.0,8790.0,Automatic,7.0,Front,5.0,126.0,22990.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,7.0,1245.0,126490.0,Automatic,7.0,Front,4.3,112.0,13500.0
Hyundai i30,84.0,14.0,1257.0,169900.0,Manual,5.0,Front,4.9,112.0,6990.0
Hyundai i30,88.0,1.0,1245.0,19171.0,Manual,6.0,Front,5.4,124.0,21600.0
Hyundai i30,103.0,3.0,1337.0,20097.0,Manual,6.0,Front,6.5,147.0,21390.0
Hyundai i30,103.0,4.0,1369.0,33106.0,Manual,6.0,Front,6.5,149.0,20890.0
Hyundai i30,103.0,3.0,1245.0,72380.0,Manual,6.0,Front,5.9,134.0,16990.0
Hyundai i20,74.0,1.0,1190.0,18000.0,Manual,5.0,Front,4.6,114.0,14995.0
Hyundai i30,100.0,3.0,1245.0,39000.0,Automatic,7.0,Front,4.3,113.0,24390.0
Hyundai i30,88.0,2.0,1245.0,5790.0,Manual,6.0,Front,6.1,124.0,15290.0
Hyundai i30,118.0,0.0,1245.0,20.0,Manual,6.0,Front,5.4,124.0,28450.0
Hyundai i30,81.0,4.0,1245.0,45990.0,Automatic,7.0,Front,4.3,112.0,15990.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,66.0,9.0,1397.0,93400.0,Manual,6.0,Front,4.4,117.0,9980.0
Hyundai i30,103.0,3.0,1525.0,14400.0,Automatic,7.0,Front,5.7,130.0,19750.0
Hyundai i30,88.0,1.0,1245.0,4500.0,Manual,6.0,Front,5.4,123.0,23490.0
Hyundai i30,103.0,3.0,1525.0,46363.0,Automatic,7.0,Front,6.3,143.0,21980.0
Hyundai i30,88.0,4.0,1245.0,22844.0,Manual,6.0,Front,5.2,124.0,15400.0
Hyundai i30,118.0,1.0,1245.0,25.0,Manual,6.0,Front,5.4,124.0,25990.0
Hyundai i30,118.0,0.0,1245.0,50.0,Manual,6.0,Front,5.4,124.0,29600.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,81.0,1.0,1245.0,9441.0,Manual,6.0,Front,6.5,135.0,18690.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,118.0,0.0,1431.0,16.0,Manual,6.0,Front,5.4,124.0,28450.0
Hyundai i30,88.0,4.0,1245.0,22844.0,Manual,6.0,Front,5.2,124.0,15400.0
Hyundai i30,88.0,0.0,1241.0,16.0,Manual,6.0,Front,5.4,124.0,22300.0
Hyundai i30,88.0,4.0,1245.0,27990.0,Manual,6.0,Front,4.9,124.0,16500.0
Hyundai i30,88.0,0.0,1241.0,10.0,Manual,6.0,Front,5.4,124.0,22250.0
Hyundai i30,81.0,5.0,1245.0,82195.0,Manual,6.0,Front,3.7,112.0,13990.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,88.0,1.0,1245.0,14996.0,Manual,6.0,Front,5.4,124.0,20700.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,80.0,10.0,1245.0,68300.0,Manual,6.0,Front,6.3,147.0,6900.0
Hyundai i30,81.0,5.0,1415.0,16200.0,Automatic,7.0,Front,4.2,108.0,18290.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,100.0,6.0,1340.0,53800.0,Automatic,7.0,Front,4.4,112.0,15900.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,81.0,4.0,1245.0,45990.0,Automatic,7.0,Front,4.3,112.0,15990.0
Hyundai i20,74.0,3.0,1190.0,85000.0,Manual,5.0,Front,5.0,114.0,12795.0
Hyundai i30,81.0,5.0,1310.0,111900.0,Automatic,6.0,Front,3.8,112.0,14900.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,88.0,1.0,1245.0,9690.0,Automatic,7.0,Front,5.4,124.0,22200.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,88.0,1.0,1245.0,7200.0,Manual,6.0,Front,4.9,111.0,21990.0
Hyundai i30,88.0,4.0,1245.0,22844.0,Manual,6.0,Front,5.2,124.0,15400.0
Hyundai i30,81.0,4.0,1245.0,45990.0,Automatic,7.0,Front,4.3,112.0,15990.0
Hyundai i30,81.0,5.0,1245.0,82195.0,Manual,6.0,Front,3.7,112.0,13990.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,4.0,1245.0,78578.0,Manual,6.0,Front,3.8,112.0,13990.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,81.0,4.0,1310.0,62878.0,Manual,6.0,Front,3.8,112.0,15445.0
Hyundai i30,73.0,2.0,1425.0,5500.0,Manual,6.0,Front,6.2,143.0,15990.0
Hyundai i30,81.0,8.0,1348.0,69554.0,Manual,6.0,Front,4.5,112.0,13400.0
Hyundai i30,88.0,2.0,1245.0,23000.0,Manual,6.0,Front,6.5,126.0,19990.0
Hyundai i30,73.0,3.0,1439.0,31100.0,Manual,6.0,Front,6.2,143.0,16450.0
Hyundai IONIQ,104.0,5.0,1370.0,130000.0,Automatic,6.0,Front,3.4,79.0,15250.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,88.0,3.0,1245.0,25663.0,Manual,6.0,Front,5.4,124.0,15909.0
Hyundai i30,73.0,3.0,1439.0,39200.0,Manual,6.0,Front,6.2,143.0,16450.0
Hyundai i30,85.0,11.0,1331.0,24700.0,Automatic,4.0,Front,6.9,162.0,16500.0
Hyundai i30,81.0,7.0,1245.0,159210.0,Manual,6.0,Front,3.9,103.0,9990.0
Hyundai i30,118.0,0.0,1245.0,320.0,Automatic,7.0,Front,5.4,124.0,31372.0
